"file","subject_id","gesture","clip_id","frame_index","timestamp_ms","background","lighting","split","found_hand"
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_000.jpg,s03,no_gesture,20260613_144921_no_gesture_001,0,55,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_001.jpg,s03,no_gesture,20260613_144921_no_gesture_001,1,131,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_002.jpg,s03,no_gesture,20260613_144921_no_gesture_001,2,217,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_003.jpg,s03,no_gesture,20260613_144921_no_gesture_001,3,317,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_004.jpg,s03,no_gesture,20260613_144921_no_gesture_001,4,416,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_005.jpg,s03,no_gesture,20260613_144921_no_gesture_001,5,517,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_006.jpg,s03,no_gesture,20260613_144921_no_gesture_001,6,616,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_007.jpg,s03,no_gesture,20260613_144921_no_gesture_001,7,716,complex,bright,,1
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_008.jpg,s03,no_gesture,20260613_144921_no_gesture_001,8,816,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_009.jpg,s03,no_gesture,20260613_144921_no_gesture_001,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_010.jpg,s03,no_gesture,20260613_144921_no_gesture_001,10,1017,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_011.jpg,s03,no_gesture,20260613_144921_no_gesture_001,11,1117,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_012.jpg,s03,no_gesture,20260613_144921_no_gesture_001,12,1217,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_013.jpg,s03,no_gesture,20260613_144921_no_gesture_001,13,1317,complex,bright,,0
data/raw/s03/no_gesture/20260613_144921_no_gesture_001/frame_014.jpg,s03,no_gesture,20260613_144921_no_gesture_001,14,1418,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_000.jpg,s03,no_gesture,20260613_144926_no_gesture_002,0,40,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_001.jpg,s03,no_gesture,20260613_144926_no_gesture_002,1,119,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_002.jpg,s03,no_gesture,20260613_144926_no_gesture_002,2,218,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_003.jpg,s03,no_gesture,20260613_144926_no_gesture_002,3,318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_004.jpg,s03,no_gesture,20260613_144926_no_gesture_002,4,418,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_005.jpg,s03,no_gesture,20260613_144926_no_gesture_002,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_006.jpg,s03,no_gesture,20260613_144926_no_gesture_002,6,618,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_007.jpg,s03,no_gesture,20260613_144926_no_gesture_002,7,716,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_008.jpg,s03,no_gesture,20260613_144926_no_gesture_002,8,819,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_009.jpg,s03,no_gesture,20260613_144926_no_gesture_002,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_010.jpg,s03,no_gesture,20260613_144926_no_gesture_002,10,1019,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_011.jpg,s03,no_gesture,20260613_144926_no_gesture_002,11,1117,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_012.jpg,s03,no_gesture,20260613_144926_no_gesture_002,12,1218,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_013.jpg,s03,no_gesture,20260613_144926_no_gesture_002,13,1318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144926_no_gesture_002/frame_014.jpg,s03,no_gesture,20260613_144926_no_gesture_002,14,1420,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_000.jpg,s03,no_gesture,20260613_144936_no_gesture_003,0,36,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_001.jpg,s03,no_gesture,20260613_144936_no_gesture_003,1,118,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_002.jpg,s03,no_gesture,20260613_144936_no_gesture_003,2,219,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_003.jpg,s03,no_gesture,20260613_144936_no_gesture_003,3,318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_004.jpg,s03,no_gesture,20260613_144936_no_gesture_003,4,418,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_005.jpg,s03,no_gesture,20260613_144936_no_gesture_003,5,519,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_006.jpg,s03,no_gesture,20260613_144936_no_gesture_003,6,620,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_007.jpg,s03,no_gesture,20260613_144936_no_gesture_003,7,719,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_008.jpg,s03,no_gesture,20260613_144936_no_gesture_003,8,818,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_009.jpg,s03,no_gesture,20260613_144936_no_gesture_003,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_010.jpg,s03,no_gesture,20260613_144936_no_gesture_003,10,1019,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_011.jpg,s03,no_gesture,20260613_144936_no_gesture_003,11,1120,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_012.jpg,s03,no_gesture,20260613_144936_no_gesture_003,12,1217,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_013.jpg,s03,no_gesture,20260613_144936_no_gesture_003,13,1318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144936_no_gesture_003/frame_014.jpg,s03,no_gesture,20260613_144936_no_gesture_003,14,1418,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_000.jpg,s03,no_gesture,20260613_144941_no_gesture_004,0,59,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_001.jpg,s03,no_gesture,20260613_144941_no_gesture_004,1,117,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_002.jpg,s03,no_gesture,20260613_144941_no_gesture_004,2,219,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_003.jpg,s03,no_gesture,20260613_144941_no_gesture_004,3,317,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_004.jpg,s03,no_gesture,20260613_144941_no_gesture_004,4,419,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_005.jpg,s03,no_gesture,20260613_144941_no_gesture_004,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_006.jpg,s03,no_gesture,20260613_144941_no_gesture_004,6,619,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_007.jpg,s03,no_gesture,20260613_144941_no_gesture_004,7,717,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_008.jpg,s03,no_gesture,20260613_144941_no_gesture_004,8,819,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_009.jpg,s03,no_gesture,20260613_144941_no_gesture_004,9,921,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_010.jpg,s03,no_gesture,20260613_144941_no_gesture_004,10,1018,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_011.jpg,s03,no_gesture,20260613_144941_no_gesture_004,11,1118,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_012.jpg,s03,no_gesture,20260613_144941_no_gesture_004,12,1218,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_013.jpg,s03,no_gesture,20260613_144941_no_gesture_004,13,1318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144941_no_gesture_004/frame_014.jpg,s03,no_gesture,20260613_144941_no_gesture_004,14,1418,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_000.jpg,s03,no_gesture,20260613_144946_no_gesture_005,0,31,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_001.jpg,s03,no_gesture,20260613_144946_no_gesture_005,1,118,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_002.jpg,s03,no_gesture,20260613_144946_no_gesture_005,2,221,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_003.jpg,s03,no_gesture,20260613_144946_no_gesture_005,3,318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_004.jpg,s03,no_gesture,20260613_144946_no_gesture_005,4,419,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_005.jpg,s03,no_gesture,20260613_144946_no_gesture_005,5,520,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_006.jpg,s03,no_gesture,20260613_144946_no_gesture_005,6,617,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_007.jpg,s03,no_gesture,20260613_144946_no_gesture_005,7,718,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_008.jpg,s03,no_gesture,20260613_144946_no_gesture_005,8,819,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_009.jpg,s03,no_gesture,20260613_144946_no_gesture_005,9,919,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_010.jpg,s03,no_gesture,20260613_144946_no_gesture_005,10,1017,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_011.jpg,s03,no_gesture,20260613_144946_no_gesture_005,11,1118,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_012.jpg,s03,no_gesture,20260613_144946_no_gesture_005,12,1218,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_013.jpg,s03,no_gesture,20260613_144946_no_gesture_005,13,1319,complex,bright,,0
data/raw/s03/no_gesture/20260613_144946_no_gesture_005/frame_014.jpg,s03,no_gesture,20260613_144946_no_gesture_005,14,1419,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_000.jpg,s03,no_gesture,20260613_144951_no_gesture_006,0,50,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_001.jpg,s03,no_gesture,20260613_144951_no_gesture_006,1,119,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_002.jpg,s03,no_gesture,20260613_144951_no_gesture_006,2,220,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_003.jpg,s03,no_gesture,20260613_144951_no_gesture_006,3,318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_004.jpg,s03,no_gesture,20260613_144951_no_gesture_006,4,418,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_005.jpg,s03,no_gesture,20260613_144951_no_gesture_006,5,517,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_006.jpg,s03,no_gesture,20260613_144951_no_gesture_006,6,618,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_007.jpg,s03,no_gesture,20260613_144951_no_gesture_006,7,718,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_008.jpg,s03,no_gesture,20260613_144951_no_gesture_006,8,820,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_009.jpg,s03,no_gesture,20260613_144951_no_gesture_006,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_010.jpg,s03,no_gesture,20260613_144951_no_gesture_006,10,1018,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_011.jpg,s03,no_gesture,20260613_144951_no_gesture_006,11,1118,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_012.jpg,s03,no_gesture,20260613_144951_no_gesture_006,12,1217,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_013.jpg,s03,no_gesture,20260613_144951_no_gesture_006,13,1318,complex,bright,,0
data/raw/s03/no_gesture/20260613_144951_no_gesture_006/frame_014.jpg,s03,no_gesture,20260613_144951_no_gesture_006,14,1419,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_000.jpg,s03,no_gesture,20260613_145008_no_gesture_007,0,34,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_001.jpg,s03,no_gesture,20260613_145008_no_gesture_007,1,119,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_002.jpg,s03,no_gesture,20260613_145008_no_gesture_007,2,218,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_003.jpg,s03,no_gesture,20260613_145008_no_gesture_007,3,319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_004.jpg,s03,no_gesture,20260613_145008_no_gesture_007,4,417,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_005.jpg,s03,no_gesture,20260613_145008_no_gesture_007,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_006.jpg,s03,no_gesture,20260613_145008_no_gesture_007,6,618,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_007.jpg,s03,no_gesture,20260613_145008_no_gesture_007,7,719,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_008.jpg,s03,no_gesture,20260613_145008_no_gesture_007,8,817,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_009.jpg,s03,no_gesture,20260613_145008_no_gesture_007,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_010.jpg,s03,no_gesture,20260613_145008_no_gesture_007,10,1019,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_011.jpg,s03,no_gesture,20260613_145008_no_gesture_007,11,1119,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_012.jpg,s03,no_gesture,20260613_145008_no_gesture_007,12,1218,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_013.jpg,s03,no_gesture,20260613_145008_no_gesture_007,13,1319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145008_no_gesture_007/frame_014.jpg,s03,no_gesture,20260613_145008_no_gesture_007,14,1419,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_000.jpg,s03,no_gesture,20260613_145013_no_gesture_008,0,34,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_001.jpg,s03,no_gesture,20260613_145013_no_gesture_008,1,117,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_002.jpg,s03,no_gesture,20260613_145013_no_gesture_008,2,220,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_003.jpg,s03,no_gesture,20260613_145013_no_gesture_008,3,317,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_004.jpg,s03,no_gesture,20260613_145013_no_gesture_008,4,418,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_005.jpg,s03,no_gesture,20260613_145013_no_gesture_008,5,519,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_006.jpg,s03,no_gesture,20260613_145013_no_gesture_008,6,618,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_007.jpg,s03,no_gesture,20260613_145013_no_gesture_008,7,718,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_008.jpg,s03,no_gesture,20260613_145013_no_gesture_008,8,821,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_009.jpg,s03,no_gesture,20260613_145013_no_gesture_008,9,917,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_010.jpg,s03,no_gesture,20260613_145013_no_gesture_008,10,1017,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_011.jpg,s03,no_gesture,20260613_145013_no_gesture_008,11,1119,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_012.jpg,s03,no_gesture,20260613_145013_no_gesture_008,12,1218,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_013.jpg,s03,no_gesture,20260613_145013_no_gesture_008,13,1318,complex,bright,,0
data/raw/s03/no_gesture/20260613_145013_no_gesture_008/frame_014.jpg,s03,no_gesture,20260613_145013_no_gesture_008,14,1419,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_000.jpg,s03,no_gesture,20260613_145018_no_gesture_009,0,33,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_001.jpg,s03,no_gesture,20260613_145018_no_gesture_009,1,119,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_002.jpg,s03,no_gesture,20260613_145018_no_gesture_009,2,220,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_003.jpg,s03,no_gesture,20260613_145018_no_gesture_009,3,319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_004.jpg,s03,no_gesture,20260613_145018_no_gesture_009,4,419,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_005.jpg,s03,no_gesture,20260613_145018_no_gesture_009,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_006.jpg,s03,no_gesture,20260613_145018_no_gesture_009,6,618,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_007.jpg,s03,no_gesture,20260613_145018_no_gesture_009,7,717,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_008.jpg,s03,no_gesture,20260613_145018_no_gesture_009,8,818,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_009.jpg,s03,no_gesture,20260613_145018_no_gesture_009,9,917,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_010.jpg,s03,no_gesture,20260613_145018_no_gesture_009,10,1018,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_011.jpg,s03,no_gesture,20260613_145018_no_gesture_009,11,1118,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_012.jpg,s03,no_gesture,20260613_145018_no_gesture_009,12,1217,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_013.jpg,s03,no_gesture,20260613_145018_no_gesture_009,13,1319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145018_no_gesture_009/frame_014.jpg,s03,no_gesture,20260613_145018_no_gesture_009,14,1421,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_000.jpg,s03,no_gesture,20260613_145027_no_gesture_010,0,34,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_001.jpg,s03,no_gesture,20260613_145027_no_gesture_010,1,119,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_002.jpg,s03,no_gesture,20260613_145027_no_gesture_010,2,218,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_003.jpg,s03,no_gesture,20260613_145027_no_gesture_010,3,318,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_004.jpg,s03,no_gesture,20260613_145027_no_gesture_010,4,419,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_005.jpg,s03,no_gesture,20260613_145027_no_gesture_010,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_006.jpg,s03,no_gesture,20260613_145027_no_gesture_010,6,618,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_007.jpg,s03,no_gesture,20260613_145027_no_gesture_010,7,717,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_008.jpg,s03,no_gesture,20260613_145027_no_gesture_010,8,820,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_009.jpg,s03,no_gesture,20260613_145027_no_gesture_010,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_010.jpg,s03,no_gesture,20260613_145027_no_gesture_010,10,1018,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_011.jpg,s03,no_gesture,20260613_145027_no_gesture_010,11,1119,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_012.jpg,s03,no_gesture,20260613_145027_no_gesture_010,12,1220,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_013.jpg,s03,no_gesture,20260613_145027_no_gesture_010,13,1317,complex,bright,,0
data/raw/s03/no_gesture/20260613_145027_no_gesture_010/frame_014.jpg,s03,no_gesture,20260613_145027_no_gesture_010,14,1420,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_000.jpg,s03,no_gesture,20260613_145039_no_gesture_011,0,33,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_001.jpg,s03,no_gesture,20260613_145039_no_gesture_011,1,118,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_002.jpg,s03,no_gesture,20260613_145039_no_gesture_011,2,218,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_003.jpg,s03,no_gesture,20260613_145039_no_gesture_011,3,317,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_004.jpg,s03,no_gesture,20260613_145039_no_gesture_011,4,417,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_005.jpg,s03,no_gesture,20260613_145039_no_gesture_011,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_006.jpg,s03,no_gesture,20260613_145039_no_gesture_011,6,619,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_007.jpg,s03,no_gesture,20260613_145039_no_gesture_011,7,719,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_008.jpg,s03,no_gesture,20260613_145039_no_gesture_011,8,818,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_009.jpg,s03,no_gesture,20260613_145039_no_gesture_011,9,919,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_010.jpg,s03,no_gesture,20260613_145039_no_gesture_011,10,1020,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_011.jpg,s03,no_gesture,20260613_145039_no_gesture_011,11,1118,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_012.jpg,s03,no_gesture,20260613_145039_no_gesture_011,12,1218,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_013.jpg,s03,no_gesture,20260613_145039_no_gesture_011,13,1319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145039_no_gesture_011/frame_014.jpg,s03,no_gesture,20260613_145039_no_gesture_011,14,1420,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_000.jpg,s03,no_gesture,20260613_145048_no_gesture_012,0,35,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_001.jpg,s03,no_gesture,20260613_145048_no_gesture_012,1,120,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_002.jpg,s03,no_gesture,20260613_145048_no_gesture_012,2,219,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_003.jpg,s03,no_gesture,20260613_145048_no_gesture_012,3,319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_004.jpg,s03,no_gesture,20260613_145048_no_gesture_012,4,419,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_005.jpg,s03,no_gesture,20260613_145048_no_gesture_012,5,518,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_006.jpg,s03,no_gesture,20260613_145048_no_gesture_012,6,619,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_007.jpg,s03,no_gesture,20260613_145048_no_gesture_012,7,718,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_008.jpg,s03,no_gesture,20260613_145048_no_gesture_012,8,817,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_009.jpg,s03,no_gesture,20260613_145048_no_gesture_012,9,918,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_010.jpg,s03,no_gesture,20260613_145048_no_gesture_012,10,1017,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_011.jpg,s03,no_gesture,20260613_145048_no_gesture_012,11,1117,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_012.jpg,s03,no_gesture,20260613_145048_no_gesture_012,12,1220,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_013.jpg,s03,no_gesture,20260613_145048_no_gesture_012,13,1319,complex,bright,,0
data/raw/s03/no_gesture/20260613_145048_no_gesture_012/frame_014.jpg,s03,no_gesture,20260613_145048_no_gesture_012,14,1420,complex,bright,,0
data/raw/s03/no_gesture/20260613_145127_no_gesture_013/frame_000.jpg,s03,no_gesture,20260613_145127_no_gesture_013,0,40,complex,bright,,0
data/raw/s03/no_gesture/20260613_145127_no_gesture_013/frame_001.jpg,s03,no_gesture,20260613_145127_no_gesture_013,1,117,complex,bright,,0
data/raw/s03/no_gesture/20260613_145127_no_gesture_013/frame_002.jpg,s03,no_gesture,20260613_145127_no_gesture_013,2,219,complex,bright,,0
data/raw/s03/no_gesture/20260613_145127_no_gesture_013/frame_003.jpg,s03,no_gesture,20260613_145127_no_gesture_013,3,318,complex,bright,,0
data/raw/s03/no_gesture/20260613_145127_no_gesture_013/frame_004.jpg,s03,no_gesture,20260613_145127_no_gesture_013,4,418,complex,bright,,0
